StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,id,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,auto_2,resp_software3_10,resp_human3_10,liab_soft3_1,liab_human3_1,liab_text3,co_2,resp_software4_10,resp_human4_10,liab_software4_1,liab_human4_1,liab_text4,comp_3,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO,av_frame3_acc_DO,av_frame4_acc_DO
6/21/23 15:12,6/21/23 15:15,0,75.183.42.255,100,195,1,6/21/23 15:15,R_1PYuQQulNnZ2YL7,,,,,36.143,-80.3073,anonymous,EN,1,5c46353e11509900018e24b4,2,2,2,4,,,,,,,,,,,,,6,0,100,0,100,The human needs to be monitoring the environment.,,,,,,,1,3,2,,3,,37,4,,1,21,5c46353e11509900018e24b4,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_human3|liab_human3|resp_software3|liab_soft3|liab_text3,
6/21/23 15:11,6/21/23 15:15,0,174.60.220.122,100,240,1,6/21/23 15:15,R_1oBZGZEogrjsh6o,,,,,39.9517,-76.7064,anonymous,EN,1,56a93cf24020250005d62f2b,2,2,2,4,,,,,,,4,8,100,0,100,"The human driver is much more liable because the human was completely responsible for monitoring the driving environment in this situation. Aeon does not have capability of monitoring the driving environment, so it cannot be responsible.",,,,,,,,,,,,,1,2,2,,3,,32,4,,1,12,56a93cf24020250005d62f2b,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2,,
6/21/23 15:10,6/21/23 15:15,0,76.149.151.124,100,338,1,6/21/23 15:15,R_1dum4NHncbfmqj3,,,,,41.1685,-112.0361,anonymous,EN,1,61036aeff93d21cabb9ea539,2,2,2,4,,,,,,,,,,,,,,,,,,,2,19,93,18,91,"If Aeon is classified level 2 then the human is in charge of monitoring the driving environment. Therefore, the human is responsible to know their surroundings and should have been looking for the stop sign",1,3,2,,3,,24,4,,1,28,61036aeff93d21cabb9ea539,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|liab_human4|liab_software4|resp_software4|liab_text4
6/21/23 15:10,6/21/23 15:15,0,76.174.235.56,100,297,1,6/21/23 15:15,R_3PdEh9PJ2t5jM4x,,,,,34.0528,-117.6648,anonymous,EN,1,63178c538ada3185c1cb6278,2,2,2,4,,,,,,,2,57,80,59,87,"The human was the one who looked down, the car was nevver intended to stop at stop signs. ",,,,,,,,,,,,,1,3,1,,5,,19,1,,1,19,63178c538ada3185c1cb6278,FL_36,,frame2_info3|frame2_info4|frame2_info5|resp_human2|liab_firm2|resp_software2|liab_human2|liab_text2,,
6/21/23 15:12,6/21/23 15:15,0,70.112.8.239,100,174,1,6/21/23 15:15,R_1IsoEgmMQ1qhb6n,,,,,30.2423,-97.7672,anonymous,EN,1,63e52399159a69bf0ea848c6,2,2,2,4,,,,,,,4,70,31,67,69,"The driver is doing most of the work so they are mostly responsible, but the copilot did not perform.",,,,,,,,,,,,,1,2,1,,3,,28,5,,1,60,63e52399159a69bf0ea848c6,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_firm2|resp_human2|resp_software2|liab_human2|liab_text2,,
6/21/23 15:09,6/21/23 15:15,0,71.187.63.101,100,361,1,6/21/23 15:15,R_2eXABF5ytA1wKEc,,,,,40.3869,-74.5558,anonymous,EN,1,5e14b4597fbaf8000bf7fbce,2,2,2,4,,,,,,,5,60,80,35,82,"The human is mostly at fault, as they shouldn't have listened to Aeon but looked at the NHTSA's safety numbers.  Aeon is at fault too because they made themselves seem more auto than not, but companies will always stretch the truth to get sales.",,,,,,,,,,,,,4,2,2,,3,,45,5,,1,30,5e14b4597fbaf8000bf7fbce,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_firm2|resp_software2|resp_human2|liab_human2|liab_text2,,
6/21/23 15:08,6/21/23 15:15,0,172.59.72.107,100,470,1,6/21/23 15:15,R_w1shnQ1KXcu5qWl,,,,,39.0352,-94.5456,anonymous,EN,1,5eacd70006f95f33990e3df9,2,2,2,4,,,,,,,,,,,,,,,,,,,6,0,100,0,100,The human is liable cause he is the one who is responsible for knowing what is going on.  The car is not a 100 percent driving car.  Meaning the car will not drive by itself.,1,3,1,,3,,41,1,,1,39,5eacd70006f95f33990e3df9,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_human4|resp_software4|liab_software4|resp_human4|liab_text4
6/21/23 15:12,6/21/23 15:15,0,24.42.219.119,100,180,1,6/21/23 15:15,R_2ffwqwzHScMqOIr,,,,,33.8081,-85.7852,anonymous,EN,1,5d0fbedf101793000168ef7a,2,2,2,4,5,11,83,55,80,The company may have been misleading but it is the human's job to ensure nothing unsafe happens.,,,,,,,,,,,,,,,,,,,1,2,1,,3,,21,3,,1,50,5d0fbedf101793000168ef7a,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|liable_firm1|liable_human1|resp_human1|liab_text1,,,
6/21/23 15:08,6/21/23 15:15,0,173.75.250.141,100,426,1,6/21/23 15:15,R_2QtjZ7SIpYqpAp5,,,,,39.7007,-75.7419,anonymous,EN,1,63e6fbbb06dfbbad96f35f76,2,2,2,4,,,,,,,,,,,,,6,37,100,37,100,The human still needs to pay attention. Auto pilot isnt perfect and never will be. No matter what a company says. You need to pay attention while driving. It is the drivers fault. ,,,,,,,1,3,1,,3,,1993,1,,1,78,63e6fbbb06dfbbad96f35f76,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_software3|liab_soft3|liab_human3|resp_human3|liab_text3,
6/21/23 15:10,6/21/23 15:15,0,172.72.98.155,100,323,1,6/21/23 15:15,R_2wmqwvZgZxwU8nO,,,,,35.2296,-80.843,anonymous,EN,1,63d408a690705bd9c54c50a6,2,2,2,4,,,,,,,3,56,92,24,90,"Even with the automation, the human should still be responsible enough to watch what is going on and control the car ",,,,,,,,,,,,,1,3,2,,3,,38,4,,1,18,63d408a690705bd9c54c50a6,FL_36,,frame2_info3|frame2_info4|frame2_info5|resp_software2|liab_human2|resp_human2|liab_firm2|liab_text2,,
6/21/23 15:11,6/21/23 15:15,0,74.111.36.205,100,273,1,6/21/23 15:16,R_245Wpuy1bcSxMRy,,,,,43.1115,-76.1834,anonymous,EN,1,5da9fec949bab300155afb7f,2,2,2,4,,,,,,,,,,,,,6,18,100,29,95,The human should be paying attention he grabbed ghetto phone ,,,,,,,1,3,2,,3,,49,3,,2,8,5da9fec949bab300155afb7f,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_human3|liab_soft3|resp_software3|liab_human3|liab_text3,
6/21/23 15:11,6/21/23 15:16,0,68.96.203.237,100,269,1,6/21/23 15:16,R_1DBvm7BCUhWGYRs,,,,,36.0344,-114.9705,anonymous,EN,1,63851a60c17919eed0c53dfa,2,2,2,4,,,,,,,,,,,,,5,42,75,40,77,the cars performance is still regulated by a human. The auto drive feature is undependable and humans need to be extremely attentive ,,,,,,,2,3,1,,3,,57,3,,1,29,63851a60c17919eed0c53dfa,FL_50,,,frame3_info3|frame3_info4|frame3_info5|liab_human3|liab_soft3|resp_human3|resp_software3|liab_text3,
6/21/23 15:13,6/21/23 15:16,0,166.182.248.160,100,155,1,6/21/23 15:16,R_1gbYGXx9O1cQndk,,,,,39.0469,-77.4903,anonymous,EN,1,636581a08eab842daa28f00a,2,2,1,4,,,,,,,,,,,,,3,56,60,66,55,they are in controll,,,,,,,2,3,1,,3,,32,1,,1,55,636581a08eab842daa28f00a,FL_50,,,frame3_info3|frame3_info4|frame3_info5|liab_soft3|resp_human3|liab_human3|resp_software3|liab_text3,
6/21/23 15:12,6/21/23 15:16,0,107.77.196.158,100,236,1,6/21/23 15:16,R_1nOwx8uO2zPEZER,,,,,32.7797,-96.8022,anonymous,EN,1,620bde60a922fc3f247f6e6d,2,2,2,4,,,,,,,,,,,,,,,,,,,4,27,51,30,97,the driver should have not gotten distracted,3,3,2,,1,,39,2,,1,32,620bde60a922fc3f247f6e6d,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_software4|liab_human4|resp_human4|liab_software4|liab_text4
6/21/23 15:11,6/21/23 15:16,0,66.172.124.65,100,250,1,6/21/23 15:16,R_cU99VC31JYNhOox,,,,,47.8438,-120.0335,anonymous,EN,1,5b49eba46a4f840001f77485,2,2,2,4,,,,,,,4,1,100,100,100, Car was not designed to monitor the environment (stop signs),,,,,,,,,,,,,1,2,2,,3,,51,3,,1,54,5b49eba46a4f840001f77485,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_firm2|resp_human2|resp_software2|liab_human2|liab_text2,,
6/21/23 15:09,6/21/23 15:16,0,104.7.145.238,100,423,1,6/21/23 15:16,R_1dn8InTn5I164bn,,,,,33.8498,-118.0086,anonymous,EN,1,5eeaa01384c5591c6d9ae6a3,2,2,2,4,,,,,,,,,,,,,4,0,94,0,100,Because the automation clearly says it doesn’t support that feature,,,,,,,1,3,2,,2,,33,5,,1,18,5eeaa01384c5591c6d9ae6a3,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_human3|resp_software3|liab_soft3|liab_human3|liab_text3,
6/21/23 15:11,6/21/23 15:16,0,172.58.187.151,100,297,1,6/21/23 15:16,R_6KKLwyiwuSq9WqR,,,,,38.894,-77.0365,anonymous,EN,1,640d988c383c60ed564dd05e,2,2,2,4,,,,,,,,,,,,,,,,,,,5,57,100,36,100,"the human driver is more liable for the accident because he should not have been checking his text messages while driving. Yes the car should have decelerated at the stop sign, but the human should have been paying attention instead of doing something illegal. ",1,3,2,,3,,41,4,,1,30,640d988c383c60ed564dd05e,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|resp_software4|liab_software4|liab_human4|liab_text4
6/21/23 15:13,6/21/23 15:16,0,76.80.190.118,100,165,1,6/21/23 15:16,R_3EbX6V69IUp0G7A,,,,,34.1648,-118.1515,anonymous,EN,1,628545039fd5d4d5db5169fc,2,2,2,4,4,44,53,58,54,I think in the end the human driver is liable. They did not pay attention to the road condition when they are in control of the car.,,,,,,,,,,,,,,,,,,,2,3,1,,2,,35,4,,1,34,628545039fd5d4d5db5169fc,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_human1|resp_human1|resp_software1|liable_firm1|liab_text1,,,
6/21/23 15:13,6/21/23 15:16,0,75.132.142.28,100,156,1,6/21/23 15:16,R_elCbMUkcBfPvF17,,,,,38.5317,-89.9988,anonymous,EN,1,611bd6da73757bf5ad0ced0a,2,2,2,3,3,27,87,71,81,"The car has more human-driver functions than machine functions, so the human driver should be liable.",,,,,,,,,,,,,,,,,,,1,3,2,,3,,31,5,,1,25,611bd6da73757bf5ad0ced0a,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,,,
6/21/23 15:11,6/21/23 15:16,0,173.53.19.234,100,265,1,6/21/23 15:16,R_aYoRtfCbe5odJuh,,,,,37.3392,-77.4175,anonymous,EN,1,5af238825847970001e34baf,2,2,2,4,,,,,,,4,29,91,64,91,"The human driver should have been paying attention even if it was fully driving them, however the company is somewhat liable for not clearly stating its copilot's ability.",,,,,,,,,,,,,1,2,2,,3,,23,1,,1,30,5af238825847970001e34baf,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_human2|resp_human2|resp_software2|liab_firm2|liab_text2,,
6/21/23 15:11,6/21/23 15:16,0,68.206.39.21,100,276,1,6/21/23 15:16,R_3hbGNwXqxaB35GT,,,,,29.9177,-93.9244,anonymous,EN,1,5e128be453b56e910ed08c39,2,2,2,4,,,,,,,,,,,,,,,,,,,4,50,50,50,50,The driver should know they are equally responsible for the items in level 2,1,3,1,,3,,52,2,,1,65,5e128be453b56e910ed08c39,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|resp_software4|liab_human4|liab_software4|liab_text4
6/21/23 15:10,6/21/23 15:16,0,173.171.137.189,100,360,1,6/21/23 15:16,R_1LqFKAGgBOp1xce,,,,,29.2866,-81.0869,anonymous,EN,1,62e19208352cd518d7b2f085,2,2,2,4,6,60,80,60,80,"I think the human driver is at greater fault here, due to the fact that the autopilot is only a collaborative function and doesn't do anything to survey the driving environment.",,,,,,,,,,,,,,,,,,,1,2,1,,3,,34,1,,1,20,62e19208352cd518d7b2f085,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,,,
6/21/23 15:13,6/21/23 15:16,0,98.155.65.60,100,194,1,6/21/23 15:16,R_33gpjtzplYaajis,,,,,21.4535,-158.0193,anonymous,EN,1,5dd0098e01fadf0fa6c3a15f,2,2,2,4,,,,,,,,,,,,,,,,,,,4,0,92,62,73,"The company made the copilot application, but it works in unison with the human. In this case, I think the driver has more power over the system, so they are more responsible.",1,3,2,,2,,37,4,,1,23,5dd0098e01fadf0fa6c3a15f,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|liab_software4|resp_software4|liab_human4|liab_text4
6/21/23 15:07,6/21/23 15:16,0,141.126.131.24,100,522,1,6/21/23 15:16,R_09DkEtT2xRwNCAp,,,,,43.1205,-89.3523,anonymous,EN,1,55c4fc3dfdf99b559867a416,2,2,2,4,,,,,,,,,,,,,,,,,,,4,55,76,65,90,"I think the human driver is more liable, because the ultimate decision is in their hands. They should have known better than to completely trust an automated system.",1,3,2,,3,,31,4,,1,20,55c4fc3dfdf99b559867a416,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_human4|liab_software4|resp_software4|resp_human4|liab_text4
6/21/23 15:09,6/21/23 15:16,0,174.68.137.57,100,431,1,6/21/23 15:16,R_3oHoRzo2b38ayDB,,,,,36.175,-115.1372,anonymous,EN,1,5a8dc255b093f80001a82a3c,2,2,2,4,5,52,72,56,74,The human still had to monitor the environment before the system.,,,,,,,,,,,,,,,,,,,1,2,1,,4,,36,2,,1,5,5a8dc255b093f80001a82a3c,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,,,
6/21/23 15:10,6/21/23 15:16,0,71.90.218.184,100,346,1,6/21/23 15:16,R_24wtVjd2xo9cHL8,,,,,33.9332,-83.3536,anonymous,EN,1,5f6e71f3b273c13b726f3622,2,2,2,4,4,5,100,6,96,I think the human should be monitoring the system at all times even as back up. ,,,,,,,,,,,,,,,,,,,1,2,2,,3,,36,5,,1,11,5f6e71f3b273c13b726f3622,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_human1|liable_firm1|liable_human1|resp_software1|liab_text1,,,
6/21/23 15:12,6/21/23 15:16,0,98.113.191.224,100,264,1,6/21/23 15:16,R_1d04bRe6kclkktx,,,,,40.68,-73.775,anonymous,EN,1,5eeeb4ef8bee9f136a054a69,2,2,2,4,5,15,92,15,95,The human is liable because he/she should still respect the cars ability to cause harm,,,,,,,,,,,,,,,,,,,1,2,1,,1,,25,4,,2,62,5eeeb4ef8bee9f136a054a69,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,,,
6/21/23 15:09,6/21/23 15:16,0,98.219.27.109,100,395,1,6/21/23 15:16,R_2CwZUDIEQLfuswJ,,,,,33.7485,-84.3871,anonymous,EN,1,63624e182de230be2be1f64c,2,2,2,4,6,20,85,15,80,If the car is more human controlled it would be more the human in control's fault.,,,,,,,,,,,,,,,,,,,1,2,1,,5,,27,1,,1,70,63624e182de230be2be1f64c,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_human1|resp_software1|resp_human1|liable_firm1|liab_text1,,,
6/21/23 15:12,6/21/23 15:16,0,172.58.13.234,100,230,1,6/21/23 15:16,R_242kztl4uLZKLeA,,,,,39.7321,-104.9555,anonymous,EN,1,610045035697c3ee82c7eeef,2,2,2,4,,,,,,,,,,,,,5,10,100,9,100,"Although the car was on autopilot, computers make mistakes and it is irresponsible to solely rely on the car to drive and the human should still pay attention ",,,,,,,1,3,2,,3,,21,4,,1,17,610045035697c3ee82c7eeef,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_human3|liab_human3|liab_soft3|resp_software3|liab_text3,
6/21/23 15:11,6/21/23 15:16,0,47.16.89.82,100,308,1,6/21/23 15:16,R_3JaTtQxnXUgMa9l,,,,,40.4131,-74.2372,anonymous,EN,1,640cf44e8bf4e101d82a76a1,2,2,2,4,6,80,14,81,6,Aeon is responsible because the machine should take over for the human when necessary otherwise what is the point of having an automated vehicle,,,,,,,,,,,,,,,,,,,1,2,2,,3,,62,4,,1,65,640cf44e8bf4e101d82a76a1,FL_35,frame1_info3|frame1_info4|frame1_info5|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,,,
6/21/23 15:13,6/21/23 15:16,0,24.186.74.68,100,200,1,6/21/23 15:16,R_3DnlfxrZw23USwk,,,,,41.7171,-73.9926,anonymous,EN,1,647665d88d8d555b082b9604,2,1,2,4,,,,,,,,,,,,,,,,,,,4,10,90,20,80,The human driver is more liable because they are ultimately in control - the car only helps.,1,3,1,,3,,35,4,,1,56,647665d88d8d555b082b9604,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_software4|resp_human4|liab_human4|resp_software4|liab_text4
6/21/23 15:08,6/21/23 15:16,0,69.178.40.137,100,489,1,6/21/23 15:16,R_9p3OHjURmkXrBHH,,,,,61.2049,-149.8096,anonymous,EN,1,5a08ddd0df3fa800015c36ac,2,2,2,4,,,,,,,,,,,,,3,10,90,10,88,"The driver is liable because he didn't do his due diligence in understanding the systems of the vehicle. A lack of understanding of the basic safety features of a car is not an excuse for having an accident. However, it could also be more broadly attributed to a lack of regulation in this instance--drivers are required to demonstrate their driving knowledge in order to get a license. But I don't think a driver's test assesses knowledge of autonomous vehicles.",,,,,,,2,3,1,,7,,26,4,,1,33,5a08ddd0df3fa800015c36ac,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_software3|liab_human3|resp_human3|liab_soft3|liab_text3,
6/21/23 15:11,6/21/23 15:16,0,50.84.193.98,100,312,1,6/21/23 15:16,R_7QGOlDRoVpHXzcl,,,,,32.8008,-96.7884,anonymous,EN,1,630f8f763f068e885ea5b910,2,2,2,4,,,,,,,,,,,,,,,,,,,4,0,100,0,100,Level 2 automation clearly leaves the human driver responsible for monitoring the road conditions.,1,3,2,,5,,60,7,,1,60,630f8f763f068e885ea5b910,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_human4|resp_human4|liab_software4|resp_software4|liab_text4
6/21/23 15:12,6/21/23 15:17,0,24.113.108.177,100,280,1,6/21/23 15:17,R_242yFaSFBv9lbxE,,,,,47.5329,-122.5801,anonymous,EN,1,57e37f40bcd7150001df6be9,2,2,2,4,,,,,,,5,75,96,70,90,"You should always be paying attention, even with autopilot. so the human is more liable",,,,,,,,,,,,,1,2,2,,3,,38,1,,1,10,57e37f40bcd7150001df6be9,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_human2|liab_firm2|resp_software2|resp_human2|liab_text2,,
6/21/23 15:12,6/21/23 15:17,0,98.40.126.198,100,301,1,6/21/23 15:17,R_2qEFDDcXRob8Hbo,,,,,35.958,-83.9172,anonymous,EN,1,5fc42a3648abac377a552522,2,1,2,4,,,,,,,,,,,,,2,0,100,0,100,"It doesn't matter if you have autopilot or not. If you are behind the wheel of the car, you are ultimately responsible for always paying attention to the road.",,,,,,,1,3,1,,3,,37,3,,1,36,5fc42a3648abac377a552522,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_software3|liab_human3|liab_soft3|resp_human3|liab_text3,
6/21/23 15:13,6/21/23 15:17,0,104.32.182.46,100,198,1,6/21/23 15:17,R_1OSJSnSQJvoCaxr,,,,,34.0322,-118.2836,anonymous,EN,1,60fc2f923851f117e21b878f,2,2,2,4,,,,,,,5,10,90,10,90,"The human driver was on their phone, which should not be the case no matter how automated the car is. Also, it is only at a level 2 automation, so the human is still entirely responsible for monitoring the driving environment. ",,,,,,,,,,,,,1,2,2,,3,,21,3,,1,60,60fc2f923851f117e21b878f,FL_36,,frame2_info3|frame2_info4|frame2_info5|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2,,
6/21/23 15:13,6/21/23 15:17,0,65.30.224.67,100,225,1,6/21/23 15:17,R_8BKtmLaPciOmfvj,,,,,42.906,-88.1232,anonymous,EN,1,5e885b936d76504cabe57f4f,2,2,2,4,,,,,,,4,21,100,0,100,"He is responsible, the car is not automatic ",,,,,,,,,,,,,1,2,2,,6,Native American ,43,3,,1,0,5e885b936d76504cabe57f4f,FL_36,,frame2_info3|frame2_info4|frame2_info5|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2,,
6/21/23 15:11,6/21/23 15:17,0,50.216.113.186,100,351,1,6/21/23 15:17,R_3Ood1nPMJFlNdUI,,,,,29.7715,-95.7119,anonymous,EN,1,611ace65a6210e35e2aa05eb,2,2,2,4,,,,,,,6,3,100,2,100,At the end of the day the human is responsible. He is the one that drove that day and chose to have the computer be part of it. He should be at fault,,,,,,,,,,,,,1,2,1,,1,,36,1,,1,66,611ace65a6210e35e2aa05eb,FL_36,,frame2_info3|frame2_info4|frame2_info5|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2,,
6/21/23 15:13,6/21/23 15:17,0,209.173.162.100,100,227,1,6/21/23 15:17,R_D8cKECKT2yaB5hn,,,,,40.144,-84.2383,anonymous,EN,1,62e9af0ad2d5938d280419ad,2,2,2,4,,,,,,,5,0,100,0,100,"It's like any other thing a person can do to their car (or, themselves) that may or may not contribute to an accident . That is, the person behind the wheel is responsible for that vehicle. ",,,,,,,,,,,,,1,2,1,,3,,40,3,,1,15,62e9af0ad2d5938d280419ad,FL_36,,frame2_info3|frame2_info4|frame2_info5|liab_human2|resp_human2|liab_firm2|resp_software2|liab_text2,,
6/21/23 15:14,6/21/23 15:17,0,174.208.225.68,100,167,1,6/21/23 15:17,R_1PXm85CavkIsmSz,,,,,41.9025,-87.6726,anonymous,EN,1,63e55887d67a5c7e32a678fa,2,2,2,2,,,,,,,4,100,100,100,100,Everyone has a part in this so they all should suffer equally.,,,,,,,,,,,,,2,2,2,,3,,41,1,,1,4,63e55887d67a5c7e32a678fa,FL_36,,frame2_info3|frame2_info4|frame2_info5|resp_software2|resp_human2|liab_human2|liab_firm2|liab_text2,,
6/21/23 15:14,6/21/23 15:17,0,68.47.228.96,100,176,1,6/21/23 15:17,R_3CB2rnJH8bk6Yu9,,,,,36.1315,-86.8019,anonymous,EN,1,5e77dd22a02ca535d408b61f,2,2,2,4,6,90,93,93,85,"I believe that Aeon, the company, is most responsible for the accident. I believe this because the company did not easily and clearly disclose its automation level to consumers and, as a result, did not properly set expectations around driving and safety in its vehicles.",,,,,,,,,,,,,,,,,,,1,2,1,,3,,30,5,,1,63,5e77dd22a02ca535d408b61f,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_human1|liable_firm1|resp_software1|resp_human1|liab_text1,,,
6/21/23 15:10,6/21/23 15:17,0,74.83.7.85,100,436,1,6/21/23 15:17,R_3QPLcTfWN44A57X,,,,,39.1256,-84.5127,anonymous,EN,1,5e8a56e09c5a6f6fa9afff5f,2,2,2,4,,,,,,,4,10,99,5,100,"I think the driver has a responsibility over and above the system, and as such they bear the main burden",,,,,,,,,,,,,1,2,1,,3,,46,5,,1,40,5e8a56e09c5a6f6fa9afff5f,FL_36,,frame2_info3|frame2_info4|frame2_info5|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2,,
6/21/23 15:14,6/21/23 15:17,0,172.59.137.100,100,171,1,6/21/23 15:17,R_2D1P4M3CtDZWnre,,,,,40.4182,-80.051,anonymous,EN,1,5c7d6064f066ff001468d0f5,2,2,2,4,,,,,,,,,,,,,,,,,,,4,0,100,0,100,"Human because no matter what, you shouldn't look away from the road. ",1,3,1,,3,,22,3,,2,50,5c7d6064f066ff001468d0f5,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|resp_human4|resp_software4|liab_software4|liab_human4|liab_text4
6/21/23 15:13,6/21/23 15:17,0,75.217.202.140,100,261,1,6/21/23 15:17,R_1CqeRtykL2FocO2,,,,,44.9691,-93.2843,anonymous,EN,1,5e62dbd8142c3c08017d8728,2,2,2,4,,,,,,,,,,,,,,,,,,,5,0,92,7,100,"Based on the level of self-driving capabilities, the driver should've been monitoring at all times and should be controlling the steering, although assisted by the computer. ",1,3,1,,3,,26,3,,1,74,5e62dbd8142c3c08017d8728,FL_54,,,,frame4_info3|frame4_info4|frame4_info5|liab_software4|resp_human4|liab_human4|resp_software4|liab_text4
6/21/23 15:12,6/21/23 15:17,0,174.199.34.140,100,289,1,6/21/23 15:17,R_2Su8F8kk8uGB9Zl,,,,,44.9618,-93.2638,anonymous,EN,1,5d80e72af73a9d001d0de6b2,2,2,2,4,,,,,,,,,,,,,6,60,90,80,80,The human driver is mostly responsible because he chose to use a feature that’s not 100% aware of its surroundings. He also checked his phone when he should have been paying attention. Aeon is somewhat responsible because they just have not explained the features clear enough so that someone would understand they need to pay attention,,,,,,,1,3,1,,3,,29,3,,1,40,5d80e72af73a9d001d0de6b2,FL_50,,,frame3_info3|frame3_info4|frame3_info5|liab_human3|liab_soft3|resp_human3|resp_software3|liab_text3,
6/21/23 15:14,6/21/23 15:17,0,73.58.75.4,100,216,1,6/21/23 15:17,R_3kjrG64WqIp6bBc,,,,,34.7456,-92.3419,anonymous,EN,1,646bba6b5545efc84fd3b79e,2,2,3,4,5,40,80,20,80,"I believe the human driver is more liable because as describe in level 2 of the automation for Aeon, the autopilot driver is really just there to assist the human driver, who in this case should have been paying more attention.",,,,,,,,,,,,,,,,,,,1,3,1,,3,,30,4,,1,70,646bba6b5545efc84fd3b79e,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_firm1|liable_human1|resp_human1|resp_software1|liab_text1,,,
6/21/23 15:08,6/21/23 15:17,0,72.234.195.104,100,555,1,6/21/23 15:17,R_1fkrhjNOHlDoQny,,,,,21.3037,-157.8667,anonymous,EN,1,5d5d431608a4b10016285091,2,2,2,4,5,92,19,91,18,AEON should be liable because they failed to disclose the level of automation that the car was capable of.,,,,,,,,,,,,,,,,,,,1,2,2,,3,,64,3,,1,71,5d5d431608a4b10016285091,FL_35,frame1_info3|frame1_info4|frame1_info5|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,,,
6/21/23 15:13,6/21/23 15:17,0,162.154.8.57,100,240,1,6/21/23 15:17,R_cYgKhQZAudZkll7,,,,,37.6451,-84.7703,anonymous,EN,1,63d3f95bba922834f0e8ac39,2,2,2,4,,,,,,,,,,,,,4,87,68,68,86,"Aeon's Autopilot is responsible for the accident:
While the Autopilot system may have failed to detect the stop sign, the responsibility for monitoring the road and ensuring safe operation ultimately falls on the human driver at Level 2 automation. Therefore, it could be argued that Aeon's Autopilot system shares some responsibility but is not solely responsible for the accident.",,,,,,,1,2,1,,3,,30,3,,1,25,63d3f95bba922834f0e8ac39,FL_50,,,frame3_info3|frame3_info4|frame3_info5|resp_software3|resp_human3|liab_soft3|liab_human3|liab_text3,
